date UTC since epoch [s],date from Keithley,Voltage AFE U[V],Voltage AFE U[bit],Voltage Keithley [V],master measured voltage U[bit],slave measured voltage U[bit],master measured current U[bit],slave measured current U[bit]
1651325689.7363389,30-Apr-202215:34:45.00,55.5,2086,-55.5651,3109,3118,3108,0
1651325715.6648016,30-Apr-202215:35:11.00,55.5,2086,-55.565,3109,3118,2746,0
1651325741.6212058,30-Apr-202215:35:37.00,55.5,2086,-55.5652,3109,3118,1567,0
1651325767.7518344,30-Apr-202215:36:03.00,55.5,2086,-55.5652,3109,3118,3182,0
1651325793.6768503,30-Apr-202215:36:29.00,55.5,2086,-55.5665,3109,3117,1752,0
1651325819.6296525,30-Apr-202215:36:55.00,55.5,2086,-55.5661,3109,3118,1099,0
1651325845.7169633,30-Apr-202215:37:21.00,55.5,2086,-55.5662,3108,3119,1093,0
1651325871.6499774,30-Apr-202215:37:47.00,55.5,2086,-55.5662,3109,3118,2100,0
1651325897.6226285,30-Apr-202215:38:13.00,55.5,2086,-55.5653,3109,3118,1561,0
1651325923.5747468,30-Apr-202215:38:39.00,55.5,2086,-55.5668,3109,3119,1084,0
1651325949.6543734,30-Apr-202215:39:05.00,55.5,2086,-55.5663,3109,3117,1673,0
1651325975.6083524,30-Apr-202215:39:31.00,55.5,2086,-55.5661,3109,3118,3147,0
1651326001.5728211,30-Apr-202215:39:57.00,55.5,2086,-55.5666,3108,3118,1108,0
1651326027.6624134,30-Apr-202215:40:23.00,55.5,2086,-55.5664,3109,3117,3234,0
1651326053.5909808,30-Apr-202215:40:49.00,55.5,2086,-55.5659,3109,3118,1652,0
1651326079.6859052,30-Apr-202215:41:15.00,55.5,2086,-55.5656,3109,3118,1243,0
1651326105.626359,30-Apr-202215:41:41.00,55.5,2086,-55.5651,3109,3118,1831,0
1651326131.589829,30-Apr-202215:42:07.00,55.5,2086,-55.5651,3109,3118,2629,0
1651326157.5479271,30-Apr-202215:42:33.00,55.5,2086,-55.5656,3109,3118,2763,0
1651326183.6291926,30-Apr-202215:42:59.00,55.5,2086,-55.5657,3109,3118,2121,0
1651326209.5696986,30-Apr-202215:43:25.00,55.5,2086,-55.5653,3109,3118,1183,0
1651326235.5460103,30-Apr-202215:43:51.00,55.5,2086,-55.566,3109,3118,1261,0
1651326261.4879017,30-Apr-202215:44:17.00,55.5,2086,-55.5664,3109,3119,3271,0
1651326287.5668511,30-Apr-202215:44:43.00,55.5,2086,-55.566,3109,3118,1080,0
1651326313.5215418,30-Apr-202215:45:09.00,55.5,2086,-55.5661,3109,3118,1934,0
1651326339.484326,30-Apr-202215:45:35.00,55.5,2086,-55.5661,3109,3118,2526,0
1651326365.581495,30-Apr-202215:46:01.00,55.5,2086,-55.5668,3109,3119,3173,0
1651326391.5040605,30-Apr-202215:46:27.00,55.5,2086,-55.5655,3109,3118,3263,0
1651326417.4631708,30-Apr-202215:46:53.00,55.5,2086,-55.5671,3109,3118,1101,0
1651326443.5776732,30-Apr-202215:47:19.00,55.5,2086,-55.5666,3108,3118,1123,0
1651326469.5110881,30-Apr-202215:47:45.00,55.5,2086,-55.5663,3109,3118,3270,0
1651326495.4681113,30-Apr-202215:48:11.00,55.5,2086,-55.5665,3109,3119,2911,0
1651326521.54777,30-Apr-202215:48:37.00,55.5,2086,-55.5673,3109,3118,1951,0
1651326547.503388,30-Apr-202215:49:03.00,55.5,2086,-55.5661,3109,3119,2561,0
1651326573.4654071,30-Apr-202215:49:29.00,55.5,2086,-55.5656,3108,3118,3270,0
1651326599.563374,30-Apr-202215:49:55.00,55.5,2086,-55.5653,3109,3118,2060,0
1651326625.4859726,30-Apr-202215:50:21.00,55.5,2086,-55.5665,3109,3118,1250,0
1651326651.4433615,30-Apr-202215:50:47.00,55.5,2086,-55.5661,3109,3118,3249,0
1651326677.556202,30-Apr-202215:51:13.00,55.5,2086,-55.566,3109,3118,1796,0
1651326703.495525,30-Apr-202215:51:39.00,55.5,2086,-55.5664,3109,3118,3270,0
1651326729.4490607,30-Apr-202215:52:05.00,55.5,2086,-55.5659,3109,3118,1090,0
1651326755.5423818,30-Apr-202215:52:31.00,55.5,2086,-55.5663,3109,3118,3126,0
1651326781.484568,30-Apr-202215:52:57.00,55.5,2086,-55.5659,3109,3118,1688,0
1651326807.4480712,30-Apr-202215:53:23.00,55.5,2086,-55.5657,3109,3118,3147,0
1651326833.5367982,30-Apr-202215:53:49.00,55.5,2086,-55.5655,3108,3118,3244,0
1651326859.4712071,30-Apr-202215:54:15.00,55.5,2086,-55.566,3109,3118,1148,0
1651326885.4286153,30-Apr-202215:54:41.00,55.5,2086,-55.5655,3108,3118,1092,0
1651326911.5448945,30-Apr-202215:55:07.00,55.5,2086,-55.5674,3109,3118,3261,0
1651326937.4849756,30-Apr-202215:55:33.00,55.5,2086,-55.5669,3109,3118,1127,0
1651326963.4302323,30-Apr-202215:55:59.00,55.5,2086,-55.5674,3109,3118,2641,0
1651326989.5241487,30-Apr-202215:56:25.00,55.5,2086,-55.567,3108,3118,2903,0
1651327015.4646332,30-Apr-202215:56:51.00,55.5,2086,-55.5669,3109,3118,2288,0
1651327041.4258258,30-Apr-202215:57:17.00,55.5,2086,-55.5665,3109,3118,1524,0
1651327067.529602,30-Apr-202215:57:43.00,55.5,2086,-55.5656,3109,3118,1564,0
1651327093.4446747,30-Apr-202215:58:09.00,55.5,2086,-55.5661,3109,3118,2768,0
1651327119.4155807,30-Apr-202215:58:35.00,55.5,2086,-55.5657,3109,3118,3239,0
1651327145.5249748,30-Apr-202215:59:01.00,55.5,2086,-55.5652,3109,3118,3207,0
1651327171.4650009,30-Apr-202215:59:27.00,55.5,2086,-55.5661,3109,3118,2913,0
1651327197.4188743,30-Apr-202215:59:53.00,55.5,2086,-55.5658,3108,3118,1368,0
1651327223.4977558,30-Apr-202216:00:19.00,55.5,2086,-55.5667,3109,3118,1399,0
1651327249.4506624,30-Apr-202216:00:45.00,55.5,2086,-55.5658,3110,3118,2494,0
1651327275.4185264,30-Apr-202216:01:11.00,55.5,2086,-55.5666,3109,3118,3189,0
1651327301.4998376,30-Apr-202216:01:37.00,55.5,2086,-55.5661,3109,3119,3234,0
1651327327.4376187,30-Apr-202216:02:03.00,55.5,2086,-55.566,3109,3117,3229,0
1651327353.4005399,30-Apr-202216:02:29.00,55.5,2086,-55.5655,3109,3118,2127,0
1651327379.5169787,30-Apr-202216:02:55.00,55.5,2086,-55.5652,3109,3118,2519,0
1651327405.4436383,30-Apr-202216:03:21.00,55.5,2086,-55.565,3109,3118,1411,0
1651327431.403257,30-Apr-202216:03:47.00,55.5,2086,-55.5655,3109,3119,1494,0
1651327457.4803953,30-Apr-202216:04:13.00,55.5,2086,-55.5662,3109,3118,1235,0
1651327483.426745,30-Apr-202216:04:39.00,55.5,2086,-55.566,3109,3119,1126,0
1651327509.4037416,30-Apr-202216:05:05.00,55.5,2086,-55.5644,3109,3118,2521,0
1651327535.4934244,30-Apr-202216:05:31.00,55.5,2086,-55.5662,3109,3118,1336,0
1651327561.4169486,30-Apr-202216:05:57.00,55.5,2086,-55.5661,3109,3118,1263,0
1651327587.3742251,30-Apr-202216:06:23.00,55.5,2086,-55.5667,3109,3119,2741,0
1651327613.4953978,30-Apr-202216:06:49.00,55.5,2086,-55.5661,3109,3118,1505,0
1651327639.4196198,30-Apr-202216:07:15.00,55.5,2086,-55.5654,3109,3118,2202,0
1651327665.3775473,30-Apr-202216:07:41.00,55.5,2086,-55.5658,3110,3118,1116,0
1651327691.4723084,30-Apr-202216:08:07.00,55.5,2086,-55.5664,3109,3118,3149,0
1651327717.3909247,30-Apr-202216:08:33.00,55.5,2086,-55.5656,3109,3118,1343,0
1651327743.3814282,30-Apr-202216:08:59.00,55.5,2086,-55.5668,3109,3117,1756,0
1651327769.4711165,30-Apr-202216:09:25.00,55.5,2086,-55.5663,3109,3118,3214,0
1651327795.4003563,30-Apr-202216:09:51.00,55.5,2086,-55.5666,3109,3119,1553,0
1651327821.356127,30-Apr-202216:10:17.00,55.5,2086,-55.5662,3109,3118,1555,0
1651327847.4782505,30-Apr-202216:10:43.00,55.5,2086,-55.5664,3109,3118,2384,0
1651327873.4030757,30-Apr-202216:11:09.00,55.5,2086,-55.5664,3109,3118,1249,0
1651327899.3543322,30-Apr-202216:11:35.00,55.5,2086,-55.5662,3109,3118,2812,0
1651327925.4484644,30-Apr-202216:12:01.00,55.5,2086,-55.5664,3108,3119,3241,0
1651327951.3820357,30-Apr-202216:12:27.00,55.5,2086,-55.5659,3109,3117,2801,0
1651327977.3667164,30-Apr-202216:12:53.00,55.5,2086,-55.5657,3109,3118,3024,0
1651328003.456366,30-Apr-202216:13:19.00,55.5,2086,-55.5651,3109,3118,3255,0
1651328029.3856359,30-Apr-202216:13:45.00,55.5,2086,-55.5656,3109,3118,1513,0
1651328055.3479064,30-Apr-202216:14:11.00,55.5,2086,-55.5655,3109,3118,1084,0
1651328081.4625628,30-Apr-202216:14:37.00,55.5,2086,-55.5663,3109,3118,1114,0
1651328107.39757,30-Apr-202216:15:03.00,55.5,2086,-55.5651,3109,3118,3264,0
1651328133.3489237,30-Apr-202216:15:29.00,55.5,2086,-55.5652,3109,3118,1217,0
1651328159.436881,30-Apr-202216:15:55.00,55.5,2086,-55.5651,3109,3118,1351,0
1651328185.377325,30-Apr-202216:16:21.00,55.5,2086,-55.5648,3109,3118,3144,0
1651328211.3468199,30-Apr-202216:16:47.00,55.5,2086,-55.5661,3109,3118,3137,0
1651328237.4340012,30-Apr-202216:17:13.00,55.5,2086,-55.5664,3109,3118,2288,0
1651328263.3634691,30-Apr-202216:17:39.00,55.5,2086,-55.5648,3109,3118,3074,0
1651328289.321453,30-Apr-202216:18:05.00,55.5,2086,-55.5657,3109,3118,2507,0
1651328315.436916,30-Apr-202216:18:31.00,55.5,2086,-55.5643,3108,3119,3273,0
1651328341.3778284,30-Apr-202216:18:57.00,55.5,2086,-55.5654,3108,3118,2644,0
1651328367.3281558,30-Apr-202216:19:23.00,55.5,2086,-55.566,3110,3118,1357,0
1651328393.4080496,30-Apr-202216:19:49.00,55.5,2086,-55.5663,3109,3118,3138,0
1651328419.3535879,30-Apr-202216:20:15.00,55.5,2086,-55.5661,3110,3118,1140,0
1651328445.3356175,30-Apr-202216:20:41.00,55.5,2086,-55.5659,3109,3118,1643,0
1651328471.4192915,30-Apr-202216:21:07.00,55.5,2086,-55.5657,3109,3118,2008,0
1651328497.3495455,30-Apr-202216:21:33.00,55.5,2086,-55.5658,3109,3119,2261,0
1651328523.3076692,30-Apr-202216:21:59.00,55.5,2086,-55.5657,3109,3119,1292,0
1651328549.4154372,30-Apr-202216:22:25.00,55.5,2086,-55.5651,3109,3118,2814,0
1651328575.3488345,30-Apr-202216:22:51.00,55.5,2086,-55.5653,3109,3118,2799,0
1651328601.3058798,30-Apr-202216:23:17.00,55.5,2086,-55.5661,3109,3118,1625,0
1651328627.3998313,30-Apr-202216:23:43.00,55.5,2086,-55.5663,3109,3118,2724,0
1651328653.3335671,30-Apr-202216:24:09.00,55.5,2086,-55.5659,3109,3118,2851,0
1651328679.3158548,30-Apr-202216:24:35.00,55.5,2086,-55.5653,3109,3118,2948,0
1651328705.405299,30-Apr-202216:25:01.00,55.5,2086,-55.5656,3109,3118,2748,0
1651328731.3278928,30-Apr-202216:25:27.00,55.5,2086,-55.5641,3109,3118,2994,0
1651328757.2936985,30-Apr-202216:25:53.00,55.5,2086,-55.5655,3109,3118,3048,0
1651328783.4015808,30-Apr-202216:26:19.00,55.5,2086,-55.566,3109,3118,1167,0
1651328809.3416574,30-Apr-202216:26:45.00,55.5,2086,-55.5659,3108,3118,1176,0
1651328835.2920718,30-Apr-202216:27:11.00,55.5,2086,-55.5653,3109,3118,1926,0
1651328861.3718562,30-Apr-202216:27:37.00,55.5,2086,-55.5646,3109,3118,3168,0
1651328887.3273149,30-Apr-202216:28:03.00,55.5,2086,-55.5653,3109,3118,2681,0
1651328913.289231,30-Apr-202216:28:29.00,55.5,2086,-55.5654,3109,3119,3247,0
1651328939.3872647,30-Apr-202216:28:55.00,55.5,2086,-55.5659,3109,3117,3197,0
1651328965.316676,30-Apr-202216:29:21.00,55.5,2086,-55.5658,3109,3118,2510,0
1651328991.2730331,30-Apr-202216:29:47.00,55.5,2086,-55.5647,3109,3118,1418,0
1651329017.3859725,30-Apr-202216:30:13.00,55.5,2086,-55.5655,3109,3118,3245,0
1651329043.3184342,30-Apr-202216:30:39.00,55.5,2086,-55.5633,3109,3118,1151,0
1651329069.2765338,30-Apr-202216:31:05.00,55.5,2086,-55.5646,3109,3118,3124,0
1651329095.3628564,30-Apr-202216:31:31.00,55.5,2086,-55.5645,3109,3118,3260,0
1651329121.284023,30-Apr-202216:31:57.00,55.5,2086,-55.5648,3109,3118,2907,0
1651329147.2736397,30-Apr-202216:32:23.00,55.5,2086,-55.5652,3109,3118,3117,0
1651329173.3574066,30-Apr-202216:32:48.00,55.5,2086,-55.5656,3109,3118,2871,0
1651329199.298486,30-Apr-202216:33:14.00,55.5,2086,-55.5661,3109,3118,1117,0
1651329225.254189,30-Apr-202216:33:40.00,55.5,2086,-55.5653,3109,3118,3272,0
1651329251.3712795,30-Apr-202216:34:07.00,55.5,2086,-55.5664,3109,3118,2984,0
1651329277.2970567,30-Apr-202216:34:32.00,55.5,2086,-55.5662,3108,3118,2201,0
1651329303.2490597,30-Apr-202216:34:58.00,55.5,2086,-55.5655,3109,3118,1378,0
1651329329.3507998,30-Apr-202216:35:24.00,55.5,2086,-55.5655,3108,3118,3258,0
1651329355.2760267,30-Apr-202216:35:50.00,55.5,2086,-55.566,3109,3118,2022,0
1651329381.2362852,30-Apr-202216:36:16.00,55.5,2086,-55.5655,3109,3118,2601,0
1651329407.1958463,30-Apr-202216:36:42.00,55.5,2086,-55.5648,3109,3118,2354,0
1651329433.2672322,30-Apr-202216:37:08.00,55.5,2086,-55.5644,3109,3118,1144,0
1651329459.2287147,30-Apr-202216:37:34.00,55.5,2086,-55.565,3109,3118,1904,0
1651329485.1914089,30-Apr-202216:38:00.00,55.5,2086,-55.5644,3109,3118,1858,0
1651329511.2810426,30-Apr-202216:38:26.00,55.5,2086,-55.5648,3109,3118,2362,0
1651329537.212091,30-Apr-202216:38:52.00,55.5,2086,-55.5645,3109,3119,2359,0
1651329563.176023,30-Apr-202216:39:18.00,55.5,2086,-55.5657,3109,3118,1251,0
1651329589.2839167,30-Apr-202216:39:44.00,55.5,2086,-55.5661,3109,3118,3242,0
1651329615.2140725,30-Apr-202216:40:10.00,55.5,2086,-55.5658,3108,3118,3105,0
1651329641.1737285,30-Apr-202216:40:36.00,55.5,2086,-55.5659,3109,3118,2694,0
1651329667.2542248,30-Apr-202216:41:02.00,55.5,2086,-55.5655,3108,3118,1772,0
1651329693.2022364,30-Apr-202216:41:28.00,55.5,2086,-55.5652,3109,3118,3290,0
1651329719.1733847,30-Apr-202216:41:54.00,55.5,2086,-55.566,3109,3118,2318,0
1651329745.2621243,30-Apr-202216:42:20.00,55.5,2086,-55.5667,3109,3118,1437,0
1651329771.191401,30-Apr-202216:42:46.00,55.5,2086,-55.5669,3109,3118,3008,0
1651329797.1537895,30-Apr-202216:43:12.00,55.5,2086,-55.5645,3109,3118,3189,0
1651329823.2752156,30-Apr-202216:43:38.00,55.5,2086,-55.5641,3109,3118,1205,0
1651329849.2027771,30-Apr-202216:44:04.00,55.5,2086,-55.5651,3109,3118,2729,0
1651329875.1547165,30-Apr-202216:44:30.00,55.5,2086,-55.5652,3109,3118,2525,0
1651329901.249502,30-Apr-202216:44:56.00,55.5,2086,-55.5652,3109,3119,1410,0
1651329927.1900277,30-Apr-202216:45:22.00,55.5,2086,-55.566,3109,3118,1624,0
1651329953.1653645,30-Apr-202216:45:48.00,55.5,2086,-55.5663,3109,3118,2240,0
1651329979.245752,30-Apr-202216:46:14.00,55.5,2086,-55.5661,3109,3118,1653,0
1651330005.1819491,30-Apr-202216:46:40.00,55.5,2086,-55.566,3109,3119,1172,0
1651330031.1331418,30-Apr-202216:47:06.00,55.5,2086,-55.5657,3109,3118,2384,0
1651330057.2554576,30-Apr-202216:47:32.00,55.5,2086,-55.5652,3109,3118,1145,0
1651330083.1829152,30-Apr-202216:47:58.00,55.5,2086,-55.5658,3109,3119,2691,0
1651330109.1350045,30-Apr-202216:48:24.00,55.5,2086,-55.5654,3109,3117,2195,0
1651330135.2282233,30-Apr-202216:48:50.00,55.5,2086,-55.5657,3108,3118,2638,0
1651330161.159312,30-Apr-202216:49:16.00,55.5,2086,-55.5652,3109,3118,1225,0
1651330187.1425989,30-Apr-202216:49:42.00,55.5,2086,-55.5651,3109,3118,1085,0
1651330213.2166631,30-Apr-202216:50:08.00,55.5,2086,-55.5638,3109,3118,3128,0
1651330239.160452,30-Apr-202216:50:34.00,55.5,2086,-55.5642,3109,3118,1791,0
1651330265.1176836,30-Apr-202216:51:00.00,55.5,2086,-55.5659,3109,3118,1736,0
1651330291.2330892,30-Apr-202216:51:26.00,55.5,2086,-55.5658,3109,3118,2268,0
1651330317.1614733,30-Apr-202216:51:52.00,55.5,2086,-55.5649,3109,3118,3173,0
1651330343.119447,30-Apr-202216:52:18.00,55.5,2086,-55.5658,3109,3118,2861,0
1651330369.205931,30-Apr-202216:52:44.00,55.5,2086,-55.5655,3109,3118,2214,0
1651330395.137024,30-Apr-202216:53:10.00,55.5,2086,-55.5655,3109,3118,2341,0
1651330421.119986,30-Apr-202216:53:36.00,55.5,2086,-55.5659,3109,3118,3177,0
1651330447.2112224,30-Apr-202216:54:02.00,55.5,2086,-55.5658,3109,3118,1765,0
1651330473.1406078,30-Apr-202216:54:28.00,55.5,2086,-55.5648,3109,3118,1355,0
1651330499.0920465,30-Apr-202216:54:54.00,55.5,2086,-55.5659,3109,3118,3273,0
1651330525.2218175,30-Apr-202216:55:20.00,55.5,2086,-55.5656,3109,3118,1603,0
1651330551.155109,30-Apr-202216:55:46.00,55.5,2086,-55.5651,3109,3118,1759,0
1651330577.1038206,30-Apr-202216:56:12.00,55.5,2086,-55.5658,3109,3118,1767,0
1651330603.1835365,30-Apr-202216:56:38.00,55.5,2086,-55.5658,3109,3118,2621,0
1651330629.1182487,30-Apr-202216:57:04.00,55.5,2086,-55.5648,3109,3118,3264,0
1651330655.1002507,30-Apr-202216:57:30.00,55.5,2086,-55.5648,3108,3118,2968,0
1651330681.0473626,30-Apr-202216:57:56.00,55.5,2086,-55.565,3110,3118,1947,0
1651330707.120277,30-Apr-202216:58:22.00,55.5,2086,-55.5652,3109,3118,1076,0
1651330733.0808797,30-Apr-202216:58:48.00,55.5,2086,-55.5655,3109,3118,2577,0
1651330759.0480735,30-Apr-202216:59:14.00,55.5,2086,-55.5657,3109,3118,2503,0
1651330785.1300545,30-Apr-202216:59:40.00,55.5,2086,-55.5655,3109,3118,3115,0
1651330811.0543787,30-Apr-202217:00:06.00,55.5,2086,-55.5651,3109,3117,1202,0
1651330837.025047,30-Apr-202217:00:32.00,55.5,2086,-55.5655,3109,3118,2120,0
1651330863.1404517,30-Apr-202217:00:58.00,55.5,2086,-55.5651,3109,3118,1449,0
1651330889.073914,30-Apr-202217:01:24.00,55.5,2086,-55.5652,3109,3118,2641,0
1651330915.0258334,30-Apr-202217:01:50.00,55.5,2086,-55.5654,3109,3118,1644,0
1651330941.1031501,30-Apr-202217:02:16.00,55.5,2086,-55.5651,3109,3118,1207,0
1651330967.056994,30-Apr-202217:02:42.00,55.5,2086,-55.5652,3109,3118,2309,0
1651330993.0189064,30-Apr-202217:03:08.00,55.5,2086,-55.5653,3109,3117,2592,0
1651331019.1077466,30-Apr-202217:03:34.00,55.5,2086,-55.5635,3109,3118,2623,0
1651331045.037855,30-Apr-202217:04:00.00,55.5,2086,-55.5635,3109,3118,1688,0
1651331071.0020132,30-Apr-202217:04:26.00,55.5,2086,-55.5633,3108,3118,3107,0
1651331097.1181312,30-Apr-202217:04:52.00,55.5,2086,-55.5641,3109,3118,2429,0
1651331123.043948,30-Apr-202217:05:18.00,55.5,2086,-55.5627,3109,3118,3190,0
1651331149.0019336,30-Apr-202217:05:44.00,55.5,2086,-55.5631,3108,3119,3263,0
1651331175.0866237,30-Apr-202217:06:10.00,55.5,2086,-55.5634,3108,3118,1157,0
1651331201.0262942,30-Apr-202217:06:36.00,55.5,2086,-55.5639,3109,3118,1119,0
1651331227.0102403,30-Apr-202217:07:02.00,55.5,2086,-55.5639,3109,3117,2098,0
1651331253.0920928,30-Apr-202217:07:28.00,55.5,2086,-55.5628,3109,3118,2036,0
1651331279.0290225,30-Apr-202217:07:54.00,55.5,2086,-55.5637,3109,3118,3150,0
1651331304.9863963,30-Apr-202217:08:20.00,55.5,2086,-55.5629,3108,3119,1657,0
1651331331.1076639,30-Apr-202217:08:46.00,55.5,2086,-55.5632,3109,3119,1297,0
1651331357.0309212,30-Apr-202217:09:12.00,55.5,2086,-55.5634,3109,3117,1106,0
1651331382.9880702,30-Apr-202217:09:38.00,55.5,2086,-55.5635,3109,3118,2724,0
1651331409.067794,30-Apr-202217:10:04.00,55.5,2086,-55.5633,3109,3118,3249,0
1651331435.000699,30-Apr-202217:10:30.00,55.5,2086,-55.5634,3109,3118,1448,0
1651331460.985323,30-Apr-202217:10:56.00,55.5,2086,-55.5657,3109,3118,2867,0
1651331487.0750234,30-Apr-202217:11:22.00,55.5,2086,-55.5649,3109,3118,1993,0
1651331513.0042877,30-Apr-202217:11:48.00,55.5,2086,-55.5656,3109,3117,1323,0
1651331538.959798,30-Apr-202217:12:14.00,55.5,2086,-55.5649,3109,3118,1430,0
1651331565.0896573,30-Apr-202217:12:40.00,55.5,2086,-55.5658,3109,3118,2516,0
1651331591.0162187,30-Apr-202217:13:06.00,55.5,2086,-55.5654,3109,3118,2391,0
1651331616.9674084,30-Apr-202217:13:32.00,55.5,2086,-55.5651,3109,3118,1211,0
1651331643.0488982,30-Apr-202217:13:58.00,55.5,2086,-55.5657,3109,3118,2445,0
1651331668.9885502,30-Apr-202217:14:24.00,55.5,2086,-55.566,3109,3118,3122,0
1651331694.963967,30-Apr-202217:14:50.00,55.5,2086,-55.5647,3109,3118,1543,0
1651331720.907496,30-Apr-202217:15:16.00,55.5,2086,-55.565,3109,3118,2146,0
1651331746.9929936,30-Apr-202217:15:42.00,55.5,2086,-55.5663,3109,3119,3257,0
1651331772.948804,30-Apr-202217:16:08.00,55.5,2086,-55.5652,3110,3118,2279,0
1651331798.9104736,30-Apr-202217:16:34.00,55.5,2086,-55.5643,3109,3118,1100,0
1651331824.9926708,30-Apr-202217:17:00.00,55.5,2086,-55.5648,3109,3118,3291,0
1651331850.9288461,30-Apr-202217:17:26.00,55.5,2086,-55.5657,3109,3118,2844,0
1651331876.8876457,30-Apr-202217:17:52.00,55.5,2086,-55.5656,3109,3119,3161,0
1651331902.9914732,30-Apr-202217:18:18.00,55.5,2086,-55.5644,3109,3118,1683,0
1651331928.9381049,30-Apr-202217:18:44.00,55.5,2086,-55.5663,3108,3118,1279,0
1651331954.8888726,30-Apr-202217:19:10.00,55.5,2086,-55.5645,3109,3118,2667,0
1651331980.9751813,30-Apr-202217:19:36.00,55.5,2086,-55.5648,3109,3118,1436,0
1651332006.9230165,30-Apr-202217:20:02.00,55.5,2086,-55.5645,3109,3118,3256,0
1651332032.8859038,30-Apr-202217:20:28.00,55.5,2086,-55.5654,3109,3118,1581,0
1651332058.9829988,30-Apr-202217:20:54.00,55.5,2086,-55.5645,3110,3119,2833,0
1651332084.9049594,30-Apr-202217:21:20.00,55.5,2086,-55.5661,3109,3119,3261,0
1651332110.8697321,30-Apr-202217:21:46.00,55.5,2086,-55.5657,3109,3118,2687,0
1651332136.981684,30-Apr-202217:22:12.00,55.5,2086,-55.5654,3109,3118,1315,0
1651332162.9152732,30-Apr-202217:22:38.00,55.5,2086,-55.5658,3109,3118,1133,0
1651332188.8673363,30-Apr-202217:23:04.00,55.5,2086,-55.5653,3109,3118,1182,0
1651332214.9603467,30-Apr-202217:23:30.00,55.5,2086,-55.5643,3110,3118,1158,0
1651332240.902689,30-Apr-202217:23:56.00,55.5,2086,-55.5654,3109,3119,1367,0
1651332266.871953,30-Apr-202217:24:22.00,55.5,2086,-55.5658,3109,3119,2512,0
1651332292.9684737,30-Apr-202217:24:48.00,55.5,2086,-55.5664,3109,3118,1121,0
1651332318.8817468,30-Apr-202217:25:14.00,55.5,2086,-55.5659,3109,3118,1347,0
1651332344.8533587,30-Apr-202217:25:40.00,55.5,2086,-55.5659,3109,3118,2841,0
1651332370.9696476,30-Apr-202217:26:06.00,55.5,2086,-55.5656,3109,3118,2162,0
1651332396.9034698,30-Apr-202217:26:32.00,55.5,2086,-55.5657,3109,3118,2507,0
1651332422.8559017,30-Apr-202217:26:58.00,55.5,2086,-55.565,3109,3118,1837,0
1651332448.9414113,30-Apr-202217:27:24.00,55.5,2086,-55.5654,3109,3118,1593,0
1651332474.8895655,30-Apr-202217:27:50.00,55.5,2086,-55.5659,3109,3118,2867,0
1651332500.857412,30-Apr-202217:28:16.00,55.5,2086,-55.5657,3109,3118,2282,0
1651332526.9383783,30-Apr-202217:28:42.00,55.5,2086,-55.5657,3109,3118,2456,0
1651332552.876464,30-Apr-202217:29:08.00,55.5,2086,-55.5642,3108,3118,2222,0
1651332578.8403568,30-Apr-202217:29:34.00,55.5,2086,-55.565,3109,3118,1417,0
1651332604.9483156,30-Apr-202217:30:00.00,55.5,2086,-55.5646,3109,3118,3229,0
1651332630.8817403,30-Apr-202217:30:26.00,55.5,2086,-55.5659,3109,3118,2779,0
1651332656.8352056,30-Apr-202217:30:52.00,55.5,2086,-55.5656,3108,3118,2482,0
1651332682.910801,30-Apr-202217:31:18.00,55.5,2086,-55.5655,3109,3119,1293,0
1651332708.8724098,30-Apr-202217:31:44.00,55.5,2086,-55.5652,3109,3118,2856,0
1651332734.8393705,30-Apr-202217:32:10.00,55.5,2086,-55.5656,3109,3118,1077,0
1651332760.9289708,30-Apr-202217:32:36.00,55.5,2086,-55.5664,3109,3118,3049,0
1651332786.8514876,30-Apr-202217:33:02.00,55.5,2086,-55.5646,3109,3118,2891,0
1651332812.822364,30-Apr-202217:33:28.00,55.5,2086,-55.5653,3109,3118,1817,0
1651332838.9317632,30-Apr-202217:33:54.00,55.5,2086,-55.5648,3109,3118,3025,0
1651332864.8651931,30-Apr-202217:34:20.00,55.5,2086,-55.5653,3109,3119,1445,0
1651332890.8164763,30-Apr-202217:34:46.00,55.5,2086,-55.5645,3109,3118,1766,0
1651332916.9011114,30-Apr-202217:35:12.00,55.5,2086,-55.5657,3109,3119,3117,0
1651332942.8409004,30-Apr-202217:35:38.00,55.5,2086,-55.5652,3109,3118,1709,0
1651332968.8237998,30-Apr-202217:36:04.00,55.5,2086,-55.565,3109,3118,1372,0
1651332994.9066832,30-Apr-202217:36:30.00,55.5,2086,-55.5647,3109,3118,3215,0
1651333020.8369372,30-Apr-202217:36:56.00,55.5,2086,-55.5656,3109,3118,1261,0
1651333046.7941,30-Apr-202217:37:22.00,55.5,2086,-55.5663,3109,3118,3160,0
1651333072.9096377,30-Apr-202217:37:48.00,55.5,2086,-55.5661,3109,3118,1318,0
1651333098.847266,30-Apr-202217:38:14.00,55.5,2086,-55.5659,3109,3119,1077,0
1651333124.7975984,30-Apr-202217:38:40.00,55.5,2086,-55.5653,3108,3118,2661,0
1651333150.8791094,30-Apr-202217:39:06.00,55.5,2086,-55.5652,3108,3118,1252,0
1651333176.8117976,30-Apr-202217:39:32.00,55.5,2086,-55.5647,3108,3118,1364,0
1651333202.796469,30-Apr-202217:39:58.00,55.5,2086,-55.5662,3109,3117,1223,0
1651333228.885894,30-Apr-202217:40:24.00,55.5,2086,-55.5641,3109,3118,1137,0
